 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   289   103.195526397    32.502058053     -0.000000000     0.000000000
   290   107.617859488    32.698810661      0.000000000    -0.000000000
   291   111.946189813    32.919745865      0.000000000     0.000000000
   292   116.129046718    33.171490501     -0.000000000     0.000000000
   293   120.126677590    33.448334868      0.000000000     0.000000000
   294   123.920984060    33.738357358      0.000000000     0.000000000
   295   127.515446909    34.030468520      0.000000000    -0.000000000
   296   130.928655178    34.318121847     -0.000000000     0.000000000
   297   134.187351288    34.599131310      0.000000000     0.000000000
   298   137.321956119    34.874092144      0.000000000     0.000000000
   299   140.364430461    35.144944165      0.000000000    -0.000000000
   300   143.347418331    35.414416142      0.000000000     0.000000000
   301   146.303618443    35.686297361      0.000000000     0.000000000
   302   149.264296153    35.966575817     -0.000000000    -0.000000000
   303   152.255700155    36.264625685     -0.000000000    -0.000000000
   304   155.293447655    36.592283792      0.000000000    -0.000000000
   305   158.379342854    36.957907144     -0.000000000     0.000000000
   306   161.509438260    37.357053759     -0.000000000    -0.000000000
   307     0.000000000     0.000000000     -0.223748011    -1.303087609
   308     0.723980310     1.201216589      0.000000000     0.000000000
   309     1.714229979     2.437296772     -0.000000000     0.000000000
   310     2.937733709     3.706181729      0.000000000    -0.000000000
   311     4.363364877     4.999075706     -0.000000000    -0.000000000
   312     5.966855455     6.303644825     -0.000000000    -0.000000000
   313     7.732038669     7.607370793     -0.000000000     0.000000000
   314     9.649441009     8.899701265     -0.000000000     0.000000000
   315    11.714000581    10.172658249     -0.000000000    -0.000000000
   316    13.923119511    11.420586751     -0.000000000    -0.000000000
   317    16.275369564    12.639601647     -0.000000000    -0.000000000
   318    18.769765594    13.827084363     -0.000000000    -0.000000000
   319    21.405400781    14.981301291     -0.000000000     0.000000000
   320    24.181293604    16.101128057     -0.000000000    -0.000000000
   321    27.096342648    17.185839080      0.000000000    -0.000000000
   322    30.149319821    18.234926024     -0.000000000     0.000000000
   323    33.338852586    19.247920356     -0.000000000     0.000000000
   324    36.663358624    20.224208480     -0.000000000    -0.000000000
   325    40.120906866    21.162841251      0.000000000    -0.000000000
   326    43.708991182    22.062352824      0.000000000     0.000000000
   327    47.424220149    22.920615791      0.000000000     0.000000000
   328    51.261949339    23.734767904     -0.000000000    -0.000000000
   329    55.215909551    24.501246752      0.000000000    -0.000000000
   330    59.277908823    25.215959239      0.000000000     0.000000000
   331    63.437697358    25.874592821      0.000000000    -0.000000000
   332    67.683071761    26.473051301      0.000000000    -0.000000000
   333    72.000251836    27.007981274      0.000000000     0.000000000
   334    76.374491924    27.477358255     -0.000000000     0.000000000
   335    80.790795062    27.881128570     -0.000000000    -0.000000000
   336    85.234489023    28.221936980      0.000000000     0.000000000
   337    89.691280906    28.505969578      0.000000000    -0.000000000
   338    94.146337879    28.743746148     -0.000000000     0.000000000
   339    98.582132182    28.950363491      0.000000000     0.000000000
   340   102.975611183    29.144272110     -0.000000000     0.000000000
   341   107.296485685    29.344071424     -0.000000000    -0.000000000
   342   111.508975773    29.564022721     -0.000000000     0.000000000
   343   115.577796015    29.810574052      0.000000000     0.000000000
   344   119.475968503    30.082024899     -0.000000000     0.000000000
   345   123.190389063    30.371374166     -0.000000000     0.000000000
   346   126.722791473    30.670300377     -0.000000000    -0.000000000
   347   130.086984630    30.972031277     -0.000000000    -0.000000000
   348   133.304801141    31.272429365      0.000000000    -0.000000000
   349   136.402626500    31.569822915      0.000000000     0.000000000
