 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   256    -6.058841673    -0.298860860      0.000000000    -0.000000000
   257    -6.278824628    -0.345595023     -0.000000000    -0.000000000
   258    -6.486348923    -0.385677483      0.000000000    -0.000000000
   259    -6.677761596    -0.422127516     -0.000000000     0.000000000
   260    -6.849096809    -0.459696951     -0.000000000    -0.000000000
   261     0.000000000     0.000000000      0.044337301     0.003750493
   262    -0.122470593    -0.000265635     -0.000000000    -0.000000000
   263    -0.260179022     0.004643745      0.000000000    -0.000000000
   264    -0.413643992     0.014411176      0.000000000     0.000000000
   265    -0.582076810     0.029604412      0.000000000     0.000000000
   266    -0.763516853     0.051451089      0.000000000    -0.000000000
   267    -0.954967668     0.081664257     -0.000000000    -0.000000000
   268    -1.152450666     0.122384925     -0.000000000    -0.000000000
   269    -1.352739532     0.176360687     -0.000000000    -0.000000000
   270    -1.549550572     0.252122888     -0.000000000    -0.000000000
   271    -1.790835478     0.357023043     -0.000000000     0.000000000
   272    -2.416594760     0.572671948      0.000000000    -0.000000000
   273    -2.919916854     0.639275772      0.000000000     0.000000000
   274    -3.411365600     0.638107699      0.000000000     0.000000000
   275    -3.892226407     0.586345002      0.000000000     0.000000000
   276    -4.362397517     0.472518264     -0.000000000    -0.000000000
   277    -4.876935793     0.239235069     -0.000000000     0.000000000
   278    -5.093629619     0.118741811      0.000000000    -0.000000000
   279    -5.305875224     0.024798717     -0.000000000    -0.000000000
   280    -5.529212161    -0.050355892     -0.000000000     0.000000000
   281    -5.755175888    -0.113214022      0.000000000     0.000000000
   282    -5.978287055    -0.165521105      0.000000000    -0.000000000
   283    -6.192648105    -0.209005126     -0.000000000    -0.000000000
   284    -6.392537171    -0.245837165     -0.000000000    -0.000000000
   285    -6.571818655    -0.279007250      0.000000000     0.000000000
   286    -6.723213348    -0.312906904      0.000000000     0.000000000
   287     0.000000000     0.000000000      0.047703936    -0.002967546
   288    -0.129455760     0.005102679      0.000000000     0.000000000
   289    -0.271414939     0.014187792      0.000000000     0.000000000
   290    -0.427392217     0.027084799     -0.000000000     0.000000000
   291    -0.597099307     0.044327583      0.000000000     0.000000000
   292    -0.778582342     0.066970042      0.000000000    -0.000000000
   293    -0.968023123     0.096352131     -0.000000000     0.000000000
   294    -1.159506797     0.133444220      0.000000000    -0.000000000
   295    -1.342968525     0.177069521      0.000000000    -0.000000000
   296    -1.508443254     0.216413565      0.000000000     0.000000000
   297    -1.540576855     0.185848590     -0.000000000     0.000000000
